policy,bucket,prompt,input_tokens,generated_tokens,prefill_delay_ms,decode_delay_ms,ttft_ms,decode_time_s,total_time_s,tokens_per_sec,ms_per_token,tbt_mean_ms,tbt_p50_ms,tbt_p90_ms,tbt_p95_ms,energy_prefill_j,energy_decode_j,energy_total_j,energy_per_token_mj,avg_power_w,edp,peak_mem_mb,throttle_level
phase_aware,medium,"Okay so the browser console says it has posted successfully...

Token being sent...",219,128,0.0,5.0,359.64352637529373,6.292887521907687,6.652669450268149,19.240396799639683,51.97398008021992,49.54946472302196,46.90640978515148,47.383493185043335,47.49038275331259,22.816474530229343,511.2795925695486,536.477735050411,4191.232305081336,81.02505283018866,3569.0090387189193,4118.794921875,light
phase_aware,long,where in this code should the exploration/exploitation 'recommend\_items' functi...,1086,128,0.0,5.0,176.49436555802822,5.9209971986711025,6.09755976870656,20.99200415499197,47.63718569302,46.62119666129116,46.849388629198074,47.22977168858051,47.28229995816946,19.484090714849533,569.7790821597762,595.0381880858242,4648.735844420502,97.93543621399178,3628.280916516169,4303.10791015625,light
phase_aware,medium,I am a digital marketing agency and looking to create an shared mailbox for my b...,85,128,0.0,5.0,206.14685118198395,6.222099291160703,6.428314985707402,19.911905419163944,50.22121082583908,48.99208212461998,46.82194069027901,47.476647421717644,56.839698739349814,11.748905697758309,561.881520030194,575.8332565403915,4498.697316721808,89.97340234375,3701.6375522872936,4092.25,light
phase_aware,long,Please summarize this data with the highest quality data: The consumer electroni...,315,128,0.0,5.0,505.772827193141,6.237704183906317,6.743588987737894,18.98099072063065,52.6842889667023,49.114946701277894,46.95110023021698,47.350038215518,47.464038245379925,34.341193128726445,509.314188240299,545.4931712327907,4261.665400256177,80.90191449814127,3678.5817424116685,4139.42138671875,light
phase_aware,short,Give me a pitch deck for a presentation to venture capitalists and angel investo...,20,128,0.0,5.0,95.32609209418297,6.083073083311319,6.178460760042071,20.71713408423887,48.26922468782868,47.89738547731572,46.81805521249771,48.691345006227515,57.12212100625034,2.8480429658666253,498.0542764763199,502.34154564004297,3924.543325312836,81.75126829268291,3103.6975278758887,4079.38037109375,light
phase_aware,long,You made a mistake. Xiao (Chinese: 魈 Xiāo) is a playable Anemo character in Gens...,940,128,0.0,5.0,168.23529452085495,5.908961428329349,6.0772581826895475,21.06212968943709,47.47857955226209,46.526425012101335,46.75623215734959,47.14634269475937,47.213559970259666,8.795128663433715,583.6138670637404,597.068760693552,4664.599692918375,98.68336776859506,3628.5410115531963,4275.00634765625,light
phase_aware,long,Write a 500-800 word linkedin article about putting the human in the center of c...,404,128,0.0,5.0,629.6194344758987,6.6888790261000395,7.318623498082161,17.48962766475722,57.17674607876688,52.66736815940207,47.23447933793068,56.81762918829918,56.911168061196804,48.78487399956863,595.6980974927674,646.2623067596267,5048.924271559583,88.28499315068494,4729.750504175785,4157.62353515625,light
phase_aware,short,can please write another email when the cart is about to close?Share Prompt,17,128,0.0,5.0,104.1735801845789,6.602312345057726,6.7065568175166845,19.08579968571653,52.3949751368491,51.98588084400169,49.78988133370876,56.72067068517208,57.03920591622591,4.740974604681134,528.7408990971791,535.6660389674315,4184.890929433059,80.2821086142322,3592.4747255491857,4078.82861328125,light
phase_aware,medium,"When I ask you anything, you'll answer me in this format:

A: [Answer as you nor...",204,128,0.0,5.0,386.9857508689165,6.17862212844193,6.565775565803051,19.495031275005893,51.295121607836336,48.64973789007645,46.83380760252476,47.19330854713917,47.35598564147949,26.134573032916524,505.20553431543993,533.446106992323,4167.547710877524,81.4757709923664,3502.487414962955,4116.568359375,light
phase_aware,medium,E0129 00:14:33.428052 22066 memcache.go:238] couldn't get current server API gro...,88,128,0.0,5.0,208.37407186627388,6.177538016811013,6.3859898038208485,20.043877915905124,49.89054534235038,48.64105736235465,46.84356413781643,50.99288225173951,56.98571968823671,10.390319350041448,505.9622970011961,518.0171181623955,4047.0087356437148,81.30051372549019,3308.0520347897173,4092.5556640625,light
phase_aware,short,list me all the msal libraries,8,128,0.0,5.0,132.8673716634512,7.56481241248548,7.697758795693517,16.628216523439153,60.1387405913556,59.56456038778222,56.507447734475136,56.94429464638233,66.75632502883668,5.803838319439441,605.6565685120346,612.9034136701086,4788.307919297724,79.86065472312703,4717.98264348966,4077.17138671875,light
phase_aware,medium,"I want you to act as an English editor, spelling corrector and improver. I will ...",188,84,0.0,5.0,387.97950744628906,4.938000552356243,5.326143013313413,15.77126257969992,63.406464444207295,59.49171358741909,57.72848054766655,58.333033695816994,59.8837837576866,40.88888449201639,395.9561735378038,439.4442159807356,5231.478761675423,83.13156603773585,2340.5427406867852,4112.07470703125,light
phase_aware,long,"Good evening, here is some code:
export class Body extends React.Component{
 ren...",462,128,0.0,5.0,637.027820572257,6.862452117726207,7.499643122777343,17.06747879925755,58.59096189669799,54.03421578679498,57.37123265862465,58.03142860531807,58.1715589389205,43.88994607836847,547.8075967233618,593.4981885269768,4636.704597867007,79.34822408026757,4451.024607967152,4170.6689453125,light
phase_aware,long,"I have a model.pth now and template with index.html, style.css, main.js and have...",343,128,0.0,5.0,627.3093037307262,6.5041562262922525,7.131630584597588,17.948209526787004,55.71586394216865,51.213005058995385,47.22969047725201,56.914033368229866,56.958650611341,42.29193324542977,527.341353402285,571.637135435544,4465.915120590187,80.51695422535211,4076.704878363879,4144.7255859375,light
phase_aware,short,You can only get answer from the choices I give. But try to explain your choice....,59,128,0.0,5.0,191.91339798271656,6.110173966735601,6.302172867581248,20.310455249242622,49.2357255279785,48.11077510688718,46.85196280479431,47.55814075469971,58.55859462171792,11.224289854395202,508.477510443097,523.0701130735213,4086.485258386885,83.40423107569721,3296.4782744546014,4086.56005859375,light
phase_aware,long,I writing this piece of content that could start on Twitter and graduate to long...,365,128,0.0,5.0,1150.084424763918,5.963253039866686,7.113500604405999,17.993953626814715,55.57422347192187,46.953908219112186,46.922020614147186,47.29384556412697,47.43163846433163,78.55304962295573,552.6597257020436,633.3186241385499,4947.801751082421,89.45301060070672,4505.11241559115,4149.376953125,light
phase_aware,short,"I want to improve my English listening ability.
Can you give me 20 TV shows from...",48,128,0.0,5.0,144.16017197072506,6.114375675097108,6.258604042232037,20.451845033856902,48.895344079937786,48.14385276610457,46.74174636602402,48.04477840662003,61.999663524329655,5.713392352657393,502.2991472537434,509.43679417776787,3979.9749545138116,81.89593975903614,3188.363179302708,4084.72216796875,light
phase_aware,short,Let's update the outline so that we consider the following principals as themati...,79,128,0.0,5.0,263.3475698530674,6.168994003906846,6.432416964322329,19.89920751561309,50.25325753376819,48.573737421373686,46.959538012742996,48.102686926722534,62.9725465551018,14.010287829171864,505.21075059029835,520.8911318266596,4069.461967395778,81.4175625,3350.588952926864,4091.0634765625,light
phase_aware,short,"Suggest a study plan which I can follow
and some online lecture materials which ...",25,128,0.0,5.0,149.29336495697498,6.07034101523459,6.219706753268838,20.579748383270342,48.591459009912796,47.7971294968147,46.767765656113625,47.32805676758289,52.2125585004687,7.2446859629163525,510.6615093985703,519.3770457015158,4057.6331695430927,83.61027419354839,3230.3729186425358,4080.30126953125,light
phase_aware,short,Write a report on Marshall AI,7,128,0.0,5.0,85.4992400854826,6.514203837141395,6.599763315171003,19.39463491149204,51.560650899773464,51.291944356415215,47.212835401296616,49.34237115085125,66.2528863176702,2.8760086844284087,594.7566353905294,599.0638951399736,4680.186680781044,91.07292395437264,3953.6799185882464,4076.98779296875,light
phase_aware,long,rewrite my generateScreenshot function so the logic is similar to this rest endp...,658,128,0.0,5.0,127.44653038680553,6.011464824900031,6.1389818005263805,20.850363164299456,47.96079531661235,47.33294040316672,47.30850271880627,48.246533051133156,48.45356587320566,5.807385027694515,576.583917535047,583.836411111312,4561.221961807125,95.30134693877551,3584.1611022969823,4217.15966796875,light
phase_aware,short,can you show it in code?,8,128,0.0,5.0,116.434495896101,6.383708251640201,6.5002131797373295,19.691661867183935,50.78291546669789,50.26455167827644,47.43802919983864,50.18341727554798,61.239874362945486,4.346109049808234,518.1145933593967,523.90614308199,4093.0167428280465,80.94583011583012,3405.5016162069023,4077.17138671875,light
phase_aware,short,Which party has the higher conditional probability of retweeting a MoC? Why did ...,52,128,0.0,5.0,156.44892491400242,6.172251537442207,6.328768964856863,20.225102339929542,49.44350753794424,48.59956368569314,47.48077504336834,48.560214415192604,54.43796105682845,9.339284190252423,505.8664820356835,517.489635611428,4042.887778214281,82.16666269841271,3275.072345492692,4085.34912109375,light
phase_aware,long,"Web search results:

[1] ""The World Economic Forums Annual Meeting 2023 was held...",472,128,0.0,5.0,643.0824510753155,6.014429593458772,6.657630303874612,19.2260600480484,52.012736749020405,47.356893902453855,46.91315442323685,47.34211564064026,47.41713963449001,45.16555693340487,502.19141396581847,549.7448985619983,4294.8820200156115,83.00364905660378,3659.9982960668344,4172.626953125,light
phase_aware,medium,Write a story about a mother taking her toddler daughter to the bathroom after a...,106,128,0.0,5.0,232.75982402265072,6.05952156893909,6.2923611011356115,20.342125625450716,49.159071102621965,47.71193602364364,46.93802446126938,47.459129616618156,50.64254906028504,21.368772491764275,546.1517204069999,570.6790141637716,4458.429798154466,91.058390438247,3590.9184299585354,4095.212890625,light
phase_aware,medium,"we currently named our business ""muscles and meows"" because we jokingly admit to...",152,41,0.0,5.0,340.6866453588009,1.9795680157840252,2.3203712310642004,17.669586422684624,56.594420269858546,49.48649141006172,46.90881259739399,47.37237989902496,47.71426133811473,24.326126247016713,159.70498874059876,185.86846572160349,4533.377212722036,80.9006451612903,431.28384062245124,4105.58837890625,light
phase_aware,medium,"Now I get this:
UDP server listening on 0.0.0.0:50055
Received 8 bytes from 10.1...",178,128,0.0,5.0,312.2655153274536,6.148070262745023,6.460448628291488,19.8128655399355,50.47225490852725,48.40916973047369,46.97049595415592,47.51984179019928,47.952816635370255,19.340910323654303,505.94099031589644,527.6588572624046,4122.334822362536,81.85189147286822,3408.9129406067555,4110.27294921875,light
phase_aware,medium,Rewrite the documents above (Month 4 and Month 11) and label the months with the...,89,128,0.0,5.0,204.8760037869215,6.058848263695836,6.263793438673019,20.43490119098128,48.935886239632964,47.706633659563664,46.92131653428078,47.441696748137474,50.57761147618293,11.526950771974398,500.95295066304413,514.9035296522984,4022.6838254085815,82.44494800000001,3225.249350585645,4092.658203125,light
phase_aware,medium,Please write a program which asks for tomorrow's weather forecast and then sugge...,291,128,0.0,5.0,558.8185675442219,7.266591174528003,7.8255271948874,16.356725471943335,61.13693121005781,57.21642797094161,56.81413225829601,56.98898285627365,57.12745115160942,38.697930193060074,581.9152826094228,622.629500376569,4864.292971691945,79.82712179487179,4872.404087535995,4133.72998046875,light
phase_aware,medium,"having this documentation site structure, how would you organize this better for...",255,128,0.0,5.0,358.35602320730686,7.109262622892857,7.467781672254205,17.14029756327387,58.342044314485975,55.97760893521816,56.68449588119984,57.03548043966293,57.282610796391964,33.278031013381664,580.0002002503071,615.6578930926817,4809.827289786575,82.71476174496645,4597.598730416166,4127.05859375,light
phase_aware,medium,"hi could you pleasse help me, i need to send an email this is the information , ...",165,128,0.0,5.0,322.5303404033184,6.050217615440488,6.372830878943205,20.085265470158845,49.78774124174379,47.63867420063713,46.87025770545006,47.33590520918369,49.43973887711761,20.1079617016092,497.98572351079713,519.770955793363,4060.7105921356483,81.91742519685039,3312.412397057767,4107.93115234375,light
phase_aware,medium,"When I ask you anything, you'll answer me in this format:

A: [Answer as you nor...",204,128,0.0,5.0,370.9838055074215,6.158277306705713,6.529399564489722,19.603640233036238,51.010934097575955,48.48954935125479,46.899741515517235,47.34112285077572,47.52293862402439,26.335867035493255,507.4928314995226,535.4699447299577,4183.358943202794,82.42893846153845,3496.2972239171213,4116.568359375,light
phase_aware,medium,You are a professional developer that builds very robust SAAS. You are also an e...,222,128,0.0,5.0,418.420996516943,6.225288154557347,6.643857264891267,19.265916604861747,51.90513488196302,49.017180652012975,46.8730628490448,47.34090119600296,48.00186250358819,28.34392535207421,516.0061216717875,546.226594279536,4267.395267808875,82.48854716981133,3629.05152668091,4120.3427734375,light
phase_aware,medium,"async get\_file\_type(file\_name: string): Promise {
 const file\_type\_extensio...",238,128,0.0,5.0,939.8987032473087,6.286495374515653,7.2265593986958265,17.712440033787047,56.457495302311145,49.499142445682544,46.80066555738449,47.26983979344368,47.64824341982603,63.56484631181695,575.2045660658841,640.6407624748842,5005.005956835033,88.93459027777777,4629.628523250535,4123.1005859375,light
phase_aware,medium,Write a story about a mother taking her toddler daughter to the bathroom after a...,106,128,0.0,10.0,282.80491940677166,8.046197293326259,8.329136757180095,15.367739026455315,65.07138091546949,63.35488438430264,62.169115990400314,62.676002830266945,67.57574938237661,16.668600187744946,613.682115782272,632.3132174742985,4939.947011517957,76.14237349397591,5266.623261715991,4095.212890625,medium
phase_aware,medium,"we currently named our business ""muscles and meows"" because we jokingly admit to...",152,41,0.0,10.0,313.63988481462,2.5921580120921135,2.905923556536436,14.109111682506821,70.87618430576674,64.80091297999024,62.12193984538317,62.76047825813294,70.43345812708135,22.484639553548764,195.9308299363591,220.69288397404364,5382.753267659601,76.72975862068964,641.316650300136,4105.58837890625,medium
phase_aware,medium,"Now I get this:
UDP server listening on 0.0.0.0:50055
Received 8 bytes from 10.1...",178,128,0.0,10.0,376.4201160520315,8.089318118989468,8.465918570756912,15.119446156987534,66.13998883403838,63.694448701626676,62.24336661398411,62.75398880243302,63.070666231215,25.421200608432294,621.5858039596566,649.2213032892496,5072.041431947262,76.99600890207716,5496.254688047464,4110.27294921875,medium
phase_aware,medium,Rewrite the documents above (Month 4 and Month 11) and label the months with the...,89,128,0.0,10.0,203.47289368510246,8.298736359924078,8.502281716093421,15.054782266002437,66.42407590697985,65.3433929102158,62.27530725300312,62.949460372328765,69.06336955726141,13.622825665681624,686.9579750082473,703.5052115000644,5496.134464844254,82.92220648967552,5981.399496913433,4092.658203125,medium
phase_aware,medium,Please write a program which asks for tomorrow's weather forecast and then sugge...,291,128,0.0,10.0,463.733559474349,8.16412196867168,8.627970647066832,14.83547003529908,67.40602068020962,64.2834531920632,62.076108530163765,62.578510493040085,62.83851880580187,34.10856130976043,625.8299842030052,661.7955145178437,5170.277457170654,76.7161453488372,5709.952273620446,4133.72998046875,medium
phase_aware,medium,"having this documentation site structure, how would you organize this better for...",255,128,0.0,10.0,506.8262964487076,8.188960500061512,8.695900108665228,14.719580308017969,67.93671959894709,64.47903008207561,62.257420271635056,62.80329450964928,63.05601354688406,31.040086460617374,624.8529107388678,657.9301730359773,5140.079476843573,75.9913323699422,5721.295063197687,4127.05859375,medium
phase_aware,medium,"hi could you pleasse help me, i need to send an email this is the information , ...",165,128,0.0,10.0,328.80834117531776,8.343829492107034,8.672738632187247,14.75889052218776,67.75577056396287,65.69847757891408,62.394943088293076,63.07534351944924,66.47449079900976,22.826885594663207,681.9624554584454,706.9416437467904,5522.981591771801,81.69024347826087,6131.120104424744,4107.93115234375,medium
phase_aware,medium,"When I ask you anything, you'll answer me in this format:

A: [Answer as you nor...",204,128,0.0,10.0,389.69165086746216,8.082690339535475,8.472547579556704,15.107616546037402,66.19177796528675,63.642260215179185,62.215857207775116,62.85301595926285,63.05805779993534,25.359030785241163,619.0108787961472,646.4171535690436,5050.134012258153,76.64410682492581,5476.800089855335,4116.568359375,medium
phase_aware,medium,You are a professional developer that builds very robust SAAS. You are also an e...,222,128,0.0,10.0,442.10864044725895,8.32057448104024,8.76284908130765,14.607121361138288,68.45975844771601,65.51536177028352,62.235187739133835,62.884411960840225,70.91593015938987,32.506428109689615,629.9799231937145,664.1019405887779,5188.296410849827,75.88322063037249,5819.425079983,4120.3427734375,medium
phase_aware,medium,"async get\_file\_type(file\_name: string): Promise {
 const file\_type\_extensio...",238,128,0.0,10.0,459.50241573154926,8.336507074534893,8.796176766976714,14.551776685587706,68.72013099200558,65.64081385438367,62.3704232275486,62.91293129324912,63.19853737950325,31.711163307398557,628.4433939799713,661.9516413773083,5171.497198260221,75.58259142857143,5822.643648745181,4123.1005859375,medium
phase_aware,medium,Write a story about a mother taking her toddler daughter to the bathroom after a...,106,128,0.0,20.0,494.4194536656141,9.636227872222662,10.130741566419601,12.63481050827335,79.14641848765314,75.87468352784792,74.65796731412411,76.4162890613079,77.49055325984955,30.92966016672831,748.026758280198,780.4606743004304,6097.349017972112,77.30445905707197,7906.645394091241,4095.212890625,heavy
phase_aware,medium,"we currently named our business ""muscles and meows"" because we jokingly admit to...",152,41,0.0,20.0,334.1774642467499,3.073864148929715,3.4081793762743473,12.029883252453445,83.12632625059383,76.84341464191675,74.70908481627703,76.50241982191801,79.98198894783854,22.94183320312016,224.23771572652925,249.32587849113995,6081.1189875887785,73.79861029411765,849.7473170449871,4105.58837890625,heavy
phase_aware,medium,"Now I get this:
UDP server listening on 0.0.0.0:50055
Received 8 bytes from 10.1...",178,128,0.0,20.0,424.8495753854513,9.69091628305614,10.115929331630468,12.653311011156418,79.03069790336303,76.3052984573475,74.66003485023975,76.39229968190193,77.28532776236534,25.81145971724577,707.5510386969252,735.2095218569011,5743.82438950704,72.8481364764268,7437.327567046238,4110.27294921875,heavy
phase_aware,medium,Rewrite the documents above (Month 4 and Month 11) and label the months with the...,89,128,0.0,20.0,240.05373939871788,9.655045142397285,9.89523195847869,12.93552294045252,77.30649967561476,76.02284979221858,74.84206929802895,76.6845565289259,81.29329979419707,13.117194172953255,755.9922849655973,771.6307793935658,6028.365464012233,78.1834923857868,7635.465548401032,4092.658203125,heavy
phase_aware,medium,Please write a program which asks for tomorrow's weather forecast and then sugge...,291,128,0.0,20.0,537.7088915556669,9.803141916170716,10.340996837243438,12.377916946943047,80.78903779096436,77.18905099616276,74.84358176589012,76.49909146130085,77.34025586396456,36.27626684580091,715.2477502971626,753.3889046243792,5885.850817377962,73.02421601941748,7790.792279935003,4133.72998046875,heavy
phase_aware,medium,"having this documentation site structure, how would you organize this better for...",255,128,0.0,20.0,441.2549324333668,9.926564997062087,10.367894100025296,12.345805113855059,80.99917265644763,78.16084073929805,74.90061596035957,76.4387458562851,76.87384188175201,30.55492581813596,723.3965260730554,756.1685417736024,5907.566732606269,73.1132808716707,7839.875362879265,4127.05859375,heavy
phase_aware,medium,"hi could you pleasse help me, i need to send an email this is the information , ...",165,128,0.0,20.0,329.1756920516491,9.7675411850214,10.096816502511501,12.677263171828569,78.8813789258711,76.908722886537,74.98090527951717,77.23031640052795,77.5278378278017,22.670856212052513,767.2533869435564,791.7032941045305,6185.181985191644,78.62030597014925,7993.682885007341,4107.93115234375,heavy
phase_aware,medium,"When I ask you anything, you'll answer me in this format:

A: [Answer as you nor...",204,128,0.0,20.0,396.88690751791,9.780387975275517,10.177439365535975,12.576837395214405,79.5112450432498,77.00993245335545,74.8713705688715,76.7423503100872,77.49276868999004,26.392627960097975,712.8566690684818,740.8306418462778,5787.739389424045,73.0456024691358,7539.75893752159,4116.568359375,heavy
phase_aware,medium,You are a professional developer that builds very robust SAAS. You are also an e...,222,128,0.0,20.0,373.3889330178499,9.890267981216311,10.26382358185947,12.47098598091946,80.1861217332771,77.87499864270369,74.96991567313671,77.13198214769363,77.70733591169119,25.361412666790187,719.8342108609191,747.4518985786848,5839.467957645975,72.95411980440097,7671.714422937537,4120.3427734375,heavy
phase_aware,medium,"async get\_file\_type(file\_name: string): Promise {
 const file\_type\_extensio...",238,128,0.0,20.0,385.0631695240736,9.882602896541357,10.267790477722883,12.466167894418014,80.21711310721003,77.81477489574688,74.7461300343275,76.70681700110435,77.42506135255098,27.30115627035592,766.9498229595013,796.3709007083373,6221.647661783885,77.72528606356968,8176.969551028662,4123.1005859375,heavy
