policy,bucket,prompt,input_tokens,generated_tokens,alpha,ttft_ms,decode_time_s,total_time_s,tokens_per_sec,ms_per_token,tbt_mean_ms,tbt_p50_ms,tbt_p90_ms,tbt_p95_ms,tbt_max_ms,energy_prefill_j,energy_decode_j,energy_total_j,energy_per_token_mj,avg_power_w,edp,peak_mem_mb,delay_mean_ms,delay_max_ms,delay_min_ms,delay_std_ms,compute_mean_ms,slack_mean_ms,slo_violations
adaptive_0.05,medium,"cs3492 Based on the syllabus outlined below, Write multiple choice questions and...",129,128,0.05,152.8041958808899,5.03139453753829,5.184305928647518,24.689900974534627,40.502390067558736,39.616481643023455,39.44794833660126,40.11997506022453,40.29736705124378,44.590406119823456,7.16314462495409,530.3572779575046,539.0489910891838,4211.320242884249,104.2593913043478,2794.594880335119,5457.73291015625,2.1354547972519566,2.156788945198059,1.8681979700922966,0.032189358558548854,37.29090405496087,42.70909594503913,0
adaptive_0.05,medium,"hi could you pleasse help me, i need to send an email this is the information , ...",151,128,0.05,133.77908244729042,5.132730007171631,5.26659107580781,24.304146298346673,41.145242779748514,40.41438584956597,39.714694023132324,40.392808616161346,40.83792120218277,71.13608345389366,6.318135527912528,512.0315725382305,519.8609048701487,4061.4133192980366,99.16379047619048,2737.894802250498,5463.07275390625,2.0939262099270746,2.1582747772336006,0.4759698137640953,0.1826898602681458,38.12147580145851,41.87852419854149,0
adaptive_0.05,long,I am a product designer. My company is a one-to-one online tutoring platform. We...,964,128,0.05,541.46758466959,5.602574426680803,6.144261833280325,20.832445535880233,48.00204557250254,44.11393093077216,40.35177081823349,49.93068873882294,50.07452704012394,89.94665741920471,58.47540408793464,539.7325634443108,600.2610589077119,4689.539522716499,98.0494775510204,3688.161114251087,5649.208984375,1.903750506149033,2.1531040742993355,0.0,0.3090506741338538,42.002904250865846,37.997095749134154,0
adaptive_0.05,short,I wrote a script to run on a website. I run it in the chrome console. What's the...,29,128,0.05,70.18036395311356,5.063418556004763,5.13365662842989,24.933494634437274,40.10669240960851,39.86840008750675,39.65877741575241,40.10428637266159,40.7157264649868,48.95700886845589,1.6026297827214002,556.1466408989858,559.3542845516781,4369.955348059985,109.25485853658536,2871.532830529381,5445.40478515625,2.122405375199994,2.147382400929928,1.644183412194252,0.04910482894216641,37.55189249600012,42.44810750399988,0
adaptive_0.05,medium,"Okay so the browser console says it has posted successfully...

Token being sent...",195,128,0.05,157.78309851884842,5.148214902728796,5.306093480437994,24.123208622670962,41.45385531592183,40.53629092930809,39.81446847319603,40.64560979604721,41.081393510103226,61.87533214688301,7.871757506558671,513.5614649819453,524.1233357236013,4094.713560340635,99.02863207547169,2781.0474146284146,5468.962890625,2.0872651635427175,2.138764873147011,0.9665134325623512,0.16829125489903227,38.25469672914565,41.74530327085435,0
adaptive_0.05,long,where in this code should the exploration/exploitation 'recommend\_items' functi...,908,128,0.05,957.5559869408607,5.135878197848797,6.0936694629490376,21.00540581964127,47.606792679289356,40.43913186769786,39.871104061603546,40.392930060625076,40.76586924493313,99.274180829525,72.41559180662782,532.4269600851648,608.1483075533621,4751.158652760641,100.00780658436214,3705.8547706820623,5630.1455078125,2.1003581971868757,2.136637918651104,0.0,0.18773695341526822,38.14420329890852,41.85579670109148,0
adaptive_0.05,medium,I am a digital marketing agency and looking to create an shared mailbox for my b...,75,128,0.05,181.18258193135262,5.123911529779434,5.305225163698196,24.12715691613983,41.44707159139216,40.344931801238396,39.93226960301399,40.69448113441467,40.91280400753021,60.63513457775116,11.783728561919183,502.57326207527893,516.3338090214171,4033.857882979821,97.57636320754717,2739.267116488561,5450.7099609375,2.0976386714404023,2.1309890747070312,1.0310239121317863,0.10452990789297459,38.047226571191956,41.952773428808044,0
adaptive_0.05,long,Please summarize this data with the highest quality data: The consumer electroni...,286,128,0.05,277.9717482626438,5.193652994930744,5.471735216677189,23.392944821209813,42.74793138029054,40.893890110291835,39.962563663721085,40.69010987877846,41.1713182926178,76.47007703781128,18.04675301657431,514.4030019731484,534.2412086884286,4173.759442878349,98.08553211009175,2923.226435780662,5482.60498046875,2.068858552577458,2.132067546248436,0.19888868182897568,0.2413585065642434,38.62282894845084,41.37717105154916,0
adaptive_0.05,short,Give me a pitch deck for a presentation to venture capitalists and angel investo...,18,128,0.05,99.26888346672058,5.125632032752037,5.224976010620594,24.497720131120154,40.82012508297339,40.35846085294964,39.82194513082504,40.56779518723488,40.67815653979778,74.98431205749512,3.056901843488216,579.9907652470731,584.5581366520153,4566.860442593869,112.49454326923079,3054.302240819855,5443.94482421875,2.0967392206309348,2.1444966048002243,0.2760794907808304,0.1745891585706129,38.0652155873813,41.9347844126187,0
adaptive_0.05,long,You made a mistake. Xiao (Chinese: 魈 Xiāo) is a playable Anemo character in Gens...,818,128,0.05,595.2172391116619,5.115349762141705,5.710809651762247,22.413634459082633,44.615700404392555,40.27746834858196,40.04768282175064,40.70359468460083,40.81693775951862,56.993890553712845,47.99847079757229,515.0179570552689,565.8248773680273,4420.506854437713,99.68377533039646,3231.31817088052,5599.2216796875,2.1014254994279757,2.133978247642517,1.216922603547573,0.08093747378302893,37.97149001144049,42.02850998855951,0
adaptive_0.05,long,Write a 500-800 word linkedin article about putting the human in the center of c...,367,128,0.05,251.4481395483017,5.173545561730862,5.425118800252676,23.5939533700236,42.38374062697403,40.73561329071916,39.82868418097496,40.46211019158363,40.93535915017127,98.77847880125046,22.115323357773942,515.7748766774685,540.0279711108338,4218.968524303389,99.927287037037,2929.715898735694,5494.576171875,2.089021439216738,2.140440881252289,0.0,0.20855807236643295,38.367172541815464,41.632827458184536,0
adaptive_0.05,short,can please write another email when the cart is about to close?Share Prompt,15,128,0.05,86.49460226297379,5.149019204080105,5.235591679811478,24.44804863098281,40.90305999852717,40.54272259900889,40.09808227419853,40.89862182736397,42.74092428386211,68.88556480407715,3.1077171146869658,529.0522851024457,533.7196409996078,4169.684695309436,102.26313397129186,2794.3381117695153,5443.58935546875,2.0876238341993236,2.1414277106523514,0.5960869565606117,0.1433667765714279,38.247523316013535,41.752476683986465,0
adaptive_0.05,medium,"When I ask you anything, you'll answer me in this format:

A: [Answer as you nor...",177,128,0.05,161.5605130791664,5.239400759339333,5.401045564562082,23.699115008369358,42.19566847314127,41.25429255755868,40.38471356034279,40.94800725579262,41.74999184906482,75.28332248330116,7.745480467384682,508.3584661553819,517.6599505524412,4044.2183636909467,96.37013488372092,2795.904979882689,5465.99658203125,2.0502527500466097,2.1299931183457375,0.25237323343753815,0.24508892492995124,38.994944999067805,41.005055000932195,0
adaptive_0.05,medium,E0129 00:14:33.428052 22066 memcache.go:238] couldn't get current server API gro...,84,128,0.05,138.80344852805138,5.099441859871149,5.238316789269447,24.435330116384826,40.92434991616756,40.151910020375816,39.83817622065544,40.51787182688713,40.81401526927948,60.17434224486351,6.2666487578600645,533.7327370569092,541.5826107442808,4231.114146439694,103.69752153110048,2836.9812826381462,5451.77734375,2.1076587167546506,2.1423083692789078,1.0545895397663116,0.09694185233004303,37.84682566490699,42.15317433509301,0
adaptive_0.05,short,list me all the msal libraries,7,128,0.05,72.20656797289848,5.094280876219273,5.166561655700207,24.774697086751903,40.363762935157865,40.11161469920414,39.805080741643906,40.6673327088356,40.886977314949036,52.724942564964294,1.8675365575030447,539.4519362591207,543.1831460806728,4243.618328755257,105.67810679611648,2806.3892145630084,5442.64013671875,2.1099410334558,2.1454364955425262,1.445220686495304,0.06722917370592935,37.801179330884004,42.198820669115996,0
adaptive_0.05,medium,"I want you to act as an English editor, spelling corrector and improver. I will ...",175,128,0.05,164.1354039311409,5.343554608523846,5.507812637835741,23.239715730471318,43.02978623309173,42.07439356901514,40.22761434316635,40.82532078027725,41.019664332270615,210.7221633195877,8.946977925233544,519.175634589266,530.1570607447699,4141.852037068515,96.89930593607308,2920.0057592078942,5465.76904296875,2.0610498256805374,2.134130984544754,0.0,0.25698777944468837,39.8072760229505,40.1927239770495,1
adaptive_0.05,long,"Good evening, here is some code:
export class Body extends React.Component{
 ren...",342,128,0.05,293.7600649893284,5.307188265025616,5.601075258105993,22.85275489108198,43.75840045395307,41.78790469455907,39.843909442424774,49.16408881545067,49.46441389620304,83.07307586073875,20.447437086801976,521.6917720688563,543.9345317859705,4249.488529577895,97.6370582959641,3046.6182480158677,5490.7060546875,2.0267198177303856,2.1380345299839973,0.0,0.2859183994356562,39.48953448552785,40.51046551447215,0
adaptive_0.05,long,"I have a model.pth now and template with index.html, style.css, main.js and have...",280,128,0.05,264.91279900074005,6.050784405320883,6.315827861428261,20.26654348541002,49.34240516740829,47.64313655575429,49.06496778130531,49.894773215055466,50.05412697792053,95.7769975066185,17.73086817167513,518.8463457767907,538.9075104549191,4210.214925429056,85.66217857142857,3403.64706926412,5481.88134765625,1.7203536302320601,2.1399977579712868,0.0,0.30434306605046674,45.71690612773257,34.28309387226743,0
adaptive_0.05,short,You can only get answer from the choices I give. But try to explain your choice....,56,128,0.05,113.61297592520714,5.1217088140547276,5.235400125384331,24.4489431436921,40.901563479565084,40.32761453995554,39.908140897750854,40.4559962451458,40.556466206908226,62.80126050114632,4.810710426449776,515.1689299146124,521.5766809219756,4074.8178197029342,100.0251100478469,2730.6626206964543,5448.68017578125,2.0988236818843937,2.1459349393844604,0.9152025878429413,0.14321321189619057,38.02352636231212,41.97647363768788,0
adaptive_0.05,long,I writing this piece of content that could start on Twitter and graduate to long...,327,128,0.05,300.52392557263374,5.166617088019848,5.46729826554656,23.411929216779974,42.7132676995825,40.68102136136979,39.909135550260544,40.639450401067734,40.83799310028553,71.85673713684082,25.972674760829655,561.9650754190683,591.3528722401447,4619.944314376131,108.60832110091744,3233.10253272452,5489.2685546875,2.080240754689288,2.149552382528782,0.4381735771894455,0.20043997358965712,38.39518490621424,41.60481509378576,0
adaptive_0.05,short,"I want to improve my English listening ability.
Can you give me 20 TV shows from...",45,128,0.05,92.53228455781937,5.331109412014484,5.423712894320488,23.600069268791287,42.37275698687881,41.97618168756718,39.54538330435753,40.36402329802513,40.47580286860466,287.5965088605881,3.219195761084557,560.5336603663936,565.3634617175237,4416.902044668154,104.79479166666668,3066.3690972950008,5447.94384765625,2.097343975340757,2.153343051671982,0.0,0.23394655536060338,39.686709554411294,40.313290445588706,1
adaptive_0.05,short,Let's update the outline so that we consider the following principals as themati...,62,128,0.05,127.4719312787056,5.1174025274813175,5.244939990341663,24.404473690014875,40.976093674544245,40.29368518257704,39.77126628160477,40.45613333582878,40.56105725467205,61.602137982845306,6.139715622216462,510.8574384416602,518.5590516975187,4051.242591386865,99.3686985645933,2719.811107601966,5449.16552734375,2.1004195742485092,2.149847239255905,0.9788661226630211,0.13241153930455832,37.99160851502982,42.00839148497018,0
adaptive_0.05,short,"Suggest a study plan which I can follow
and some online lecture materials which ...",24,128,0.05,96.7947505414486,5.037147831171751,5.134002644568682,24.931814192852553,40.109395660692826,39.66176591989562,39.46656361222267,39.64502215385437,39.718639850616455,53.47738787531853,3.162890588760376,513.0363823432866,517.783950128669,4045.187110380226,101.18700487804875,2658.3041692758047,5444.65673828125,2.132891074468301,2.1605172157287598,1.4057918414473534,0.07266797561580716,37.34217851063398,42.65782148936602,0
adaptive_0.05,short,Write a report on Marshall AI,6,128,0.05,79.69408854842186,5.1468928679823875,5.226653341203928,24.489858355617663,40.83322922815569,40.52588856947704,39.78697955608368,40.42778089642525,40.51874801516533,87.78003603219986,3.179220120705664,514.7598056250159,519.5282999932263,4058.81484369708,100.04878365384616,2715.3943250095926,5442.52099609375,2.091552037716381,2.1509115546941757,0.0,0.21948842978217636,38.22898380751685,41.77101619248315,0
adaptive_0.05,long,rewrite my generateScreenshot function so the logic is similar to this rest endp...,510,128,0.05,453.19417491555214,5.182204335927963,5.6356285735964775,22.71263947373922,44.02834823122248,40.803704146794445,39.62763771414757,40.3496116399765,40.703751891851425,124.09371882677078,33.527925275536255,560.9982111358736,596.4791899029726,4659.993671116974,106.11963111111112,3361.535166172872,5518.47265625,2.091262683859022,2.150867782533169,0.0,0.2611997552242693,38.52127424961939,41.47872575038061,1
adaptive_0.05,short,can you show it in code?,7,128,0.05,73.5243447124958,5.079949151724577,5.153542477637529,24.837284364186974,40.2620506065432,39.99878609860976,39.71389681100845,40.346722304821014,40.45974649488926,59.71982330083847,1.5516778866350651,549.7226584274266,552.8258082447146,4318.951626911833,107.45426213592232,2849.011285523436,5442.64013671875,2.1158731549274266,2.1590745970606804,1.0769470557570457,0.1027421837335112,37.68253690145147,42.31746309854853,0
adaptive_0.05,short,Which party has the higher conditional probability of retweeting a MoC? Why did ...,48,128,0.05,111.76193878054619,5.106772195547819,5.218602959066629,24.527637186426876,40.77033561770804,40.20979924230125,39.86803442239761,40.57872295379639,40.726324915885925,51.37306451797485,4.812993257962168,513.8780636602603,520.2839160020017,4064.718093765638,100.03854807692309,2715.1551836028193,5448.08251953125,2.1050004801294935,2.1507817283272743,1.516622394323349,0.08664845799318133,37.89999039741013,42.10000960258987,0
adaptive_0.05,long,"Web search results:

[1] ""The World Economic Forums Annual Meeting 2023 was held...",416,128,0.05,336.56707406044006,5.492886986583471,5.829644411802292,21.956742291323998,45.544096967205405,43.24996623936601,40.325332432985306,49.08429533243179,49.31777939200401,67.8299069404602,30.57386255805753,526.3521545534134,559.8380441452432,4373.734719884713,96.46082758620692,3263.656725565642,5502.16162109375,1.944889597477406,2.1433002278208733,0.6636838391423225,0.27639623362696447,41.10220805045188,38.89779194954812,0
adaptive_0.1,medium,Initialization: Create an initial population of candidate solutions (often rando...,140,128,0.1,169.4023162126541,5.395123891532421,5.564607486128807,23.002520900004612,43.473495985381305,42.478517489874456,42.11501404643059,42.71003603935242,42.827871814370155,79.50657233595848,7.731805339664221,499.08408542290147,508.55555585972405,3973.090280154094,91.78169369369368,2829.912053249417,5459.43505859375,4.191186795201827,4.265701577067375,0.07539670169353485,0.3680952906820911,38.08813204798173,41.91186795201827,0
adaptive_0.1,medium,Rewrite the documents above (Month 4 and Month 11) and label the months with the...,82,128,0.1,135.46745106577873,5.400934010744095,5.5364740043878555,23.11940774914781,43.25370315928012,42.52589948651359,42.32620820403099,43.04196015000343,43.11107583343983,61.69948726892471,5.804987368164585,570.3096210427582,577.5567667069341,4512.1622398979225,104.55915837104072,3197.628024931242,5451.5400390625,4.188050930894266,4.2857600301504135,2.0540559589862823,0.19763284998167652,38.119490691057344,41.880509308942656,0
adaptive_0.1,long,You are a partner in a commercial team at a large global law firm based in the U...,662,128,0.1,406.97985142469406,5.5362130887806416,5.943466883152723,21.536251907590703,46.43333502463065,43.5913723460802,42.10039973258972,43.37913244962692,44.323256984353065,163.00877556204796,36.784514863306654,513.4638910051453,552.4867425773069,4316.30267638521,93.23903797468355,3283.686657889147,5544.6943359375,4.1435231446750524,4.2685707956552505,0.0,0.4607882238596597,39.217301241056184,40.782698758943816,1
adaptive_0.1,short,write some code that removes whitespace in js,8,128,0.1,71.60819321870804,5.395114831626415,5.466801919043064,23.414054852458555,42.70938999252394,42.48037004447359,42.084842920303345,42.81860664486885,43.048298358917236,65.88153168559074,1.5327854749783874,540.5966421555393,544.4038938306421,4253.155420551891,99.96319724770642,2976.148251527871,5442.75830078125,4.1917096587616625,4.2883178144693375,1.593030795454979,0.24765171249002227,38.082903412383374,41.917096587616626,0
adaptive_0.1,short,compile a list of all pokemon mentioned in any prompt above including the gym le...,46,128,0.1,101.82668268680573,5.479745965451002,5.581641525030136,22.9323218673218,43.60657441429794,43.14654487676508,42.39461198449135,43.03920641541481,43.224646896123886,74.843879789114,4.387661116529256,499.1877288771551,505.0369258716871,3945.6009833725557,91.02792342342343,2818.9350771189756,5447.98974609375,4.1194794243714945,4.284058317542076,0.5985321402549744,0.46966807630180935,38.80520575628506,41.19479424371494,0
adaptive_0.1,medium,Write a story about a mother taking her toddler daughter to the bathroom after a...,94,128,0.1,157.26129710674286,5.411428168416023,5.568762131035328,22.985359580478725,43.5059541487135,42.608735276254144,42.21143200993538,42.906685918569565,43.19753870368004,68.65999475121498,7.333951323762536,500.25716547823515,509.0425247043426,3976.8947242526765,91.84271171171169,2834.7367346601586,5453.6142578125,4.181563261573709,4.2773386389017105,1.2844661176204681,0.27892634244774217,38.18436738426291,41.81563261573709,0
adaptive_0.1,long,"Act as the prompt generator and I will give you the main keywords by: Product, F...",408,128,0.1,364.40571770071983,5.647251833230257,6.011878442019224,21.291182320880115,46.96780032827519,44.4653799508031,42.18878597021103,51.095110177993774,51.37735977768898,105.15939071774483,27.28228347511962,573.6028198046647,603.7599759062753,4716.874811767775,100.79926359832635,3629.7315833049825,5500.92333984375,4.017253616076755,4.263911202549934,0.0,0.6581345336279742,40.16936878402402,39.83063121597598,1
adaptive_0.1,long,"Tables:
CREATE TABLE `crm\_account` (
 `CustomerID` varchar(255) NOT NULL,
 `Cus...",881,128,0.1,585.2939113974571,6.108491480350494,6.694069564342499,19.121402723661767,52.29741847142577,48.097492085667106,50.635360181331635,51.4550507068634,51.568493619561195,64.6275170147419,50.214230277156446,522.4210537191536,574.6137074062191,4489.169589111087,86.09835955056181,3846.504130001977,5620.66796875,3.5688028471676385,4.281270682811737,1.7203299254179,0.5017993714588315,44.31197152832362,35.68802847167638,0
adaptive_0.1,medium,Write me a story about Jack and Phil on a construction site. Jack is having a ba...,95,128,0.1,159.48698297142982,5.566487345844507,5.72606148943305,22.353933892643816,44.734855386195704,43.829795647793865,42.36685857176781,42.97664538025856,43.24326701462269,208.18502083420753,7.716294295702129,523.8168284921255,533.1079254512731,4164.905667588071,93.61063157894738,3052.6087616380805,5453.697265625,4.155101907182866,4.285118535161018,0.0,0.3962941383673783,39.45701217322838,40.54298782677162,1
adaptive_0.1,short,generate the job descriptions for the developers respectively,8,128,0.1,82.014299929142,5.701027274131775,5.783110857009888,22.133416281454686,45.18055357038975,44.88912963961053,42.507629841566086,51.356340944767,51.550862565636635,67.71134585142136,4.5931162340492016,541.8574972544461,549.003203606084,4289.087528172531,95.11941558441558,3174.9463873075542,5442.75830078125,3.927572171167126,4.2945472449064255,1.4179924428462982,0.5017238066329779,40.72427828832874,39.27572171167126,0
adaptive_0.1,short,Why do IT companies file patents on software?,9,128,0.1,78.05831357836723,5.410479441285133,5.48861251398921,23.321012309350944,42.879785265540704,42.600873359075685,42.07581281661987,42.643098533153534,42.96052195131779,73.17417860031128,4.298064141079783,528.7252194557973,535.500111657951,4183.594622327742,97.60162100456623,2939.1526140884494,5442.87744140625,4.17791166162397,4.2806206196546555,0.7798211574554443,0.38748613479807226,38.2208833837603,41.7791166162397,0
adaptive_0.1,medium,5. Explain the impact of the following transactions on a company's income statem...,126,128,0.1,173.05845767259598,5.613381452858448,5.786515824496746,22.12039228478774,45.20715487888083,44.19901553453423,42.242538183927536,43.045103549957275,43.19472275674343,263.04738596081734,8.247060612440109,575.7691168606523,586.9853991453069,4585.82343082271,101.68189177489181,3396.6003009028573,5457.2666015625,4.1606258527031095,4.264208480715752,0.0,0.3911591382724749,39.83404070842923,40.16595929157077,1
adaptive_0.1,medium,I want you to act as a cyber security specialist. I will provide some specific i...,81,128,0.1,151.0080061852932,5.404939282685518,5.556033205240965,23.03801926152251,43.40650941594504,42.557495580179484,42.3206202685833,43.203629553318024,43.37264858186245,50.00898241996765,8.280816704221069,495.86049539296704,507.2974581671767,3963.2613919310684,91.91477375565611,2818.5615225111733,5451.421875,4.184357375962528,4.278931200504303,3.3537527471780777,0.12067720180820189,38.15642624037472,41.84357375962528,0
adaptive_0.1,long,"// store/inventorySlice.ts

import {createSlice, current} from '@reduxjs/toolkit...",699,128,0.1,618.2447001338005,5.370201762765646,5.988682243973017,21.373650293237485,46.78658003103919,42.2835148518949,42.153552174568176,42.342568933963776,42.459553852677345,60.308024287223816,50.9584752622284,508.5838279517144,561.7907984252013,4388.990612696885,93.83624267782427,3364.386579356427,5557.44921875,4.212517446654988,4.265992894768715,2.200564920902252,0.18056287155455109,37.87482553345012,42.12517446654988,0
adaptive_0.1,medium,Create a powershell script that allows me to choose several different .csv files...,84,128,0.1,205.09826391935349,5.446667563170195,5.651843126863241,22.647479260635404,44.15502442861907,42.886303136433206,42.321961373090744,42.964764684438705,43.165625259280205,70.87382301688194,10.809735470639541,508.8837321534809,521.2395032734871,4072.183619324118,92.56505333333334,2945.963904025868,5451.77734375,4.147618167043671,4.268812566995621,1.0359512567520142,0.38637181497190226,38.52381832956329,41.47618167043671,0
adaptive_0.1,long,"please implement and modify this code with the code you have provided

php
 $jso...",802,128,0.1,616.5184825658798,5.33594660833478,5.952678680419922,21.502924460046692,46.50530219078064,42.014453970775826,41.862525045871735,42.1037994325161,42.14540161192417,56.0503825545311,43.214902992622925,507.04319082020413,552.926816649843,4319.7407550768985,93.40405485232066,3291.3956733039754,5592.9580078125,4.242102259022045,4.279048919677734,2.6738362312316895,0.14059265997326303,37.578977409779554,42.421022590220446,0
adaptive_0.1,short,can you write me a rap song about rainbows and unicorns in the style of Joyner L...,20,128,0.1,100.51150619983673,5.428835745900869,5.529436565935612,23.148832340088827,43.19872317137197,42.74581903665084,42.252857238054276,42.85546541213989,43.18016394972801,72.15951010584831,4.6686312085688115,562.6063111884631,569.5477432805635,4449.591744379402,103.62014090909089,3149.2781177416564,5444.18212890625,4.166707962516725,4.281994879245758,0.8938839584589005,0.37558396368620656,38.33292037483275,41.66707962516725,0
adaptive_0.1,medium,"we currently named our business ""muscles and meows"" because we jokingly admit to...",143,128,0.1,176.57774686813354,5.394815545529127,5.571477465331554,22.97415735708855,43.52716769790277,42.47801035173296,42.03501716256142,42.40078553557396,42.52708069980144,78.86502146720886,9.237745183417575,507.40839039367063,518.523111226013,4050.961806453227,93.5488018018018,2888.939829449339,5459.89990234375,4.190597395610622,4.271021664142609,0.14741848409175873,0.38208411596206016,38.094026043893784,41.905973956106216,0
adaptive_0.1,long,"Web search results:

[1] ""Writing a summary is a great way to process the inform...",364,128,0.1,234.00872573256493,5.494901482015848,5.728989455848932,22.342509265629765,44.75773012381978,43.26547670552111,42.239513248205185,42.96295419335365,43.289315700531006,79.80577275156975,15.160776380959899,509.7647467428558,527.763606455736,4123.153175435437,92.66161842105264,3023.552136565717,5494.111328125,4.104980949459113,4.265830472111702,0.03032776713371277,0.5648123342310672,38.95019050540886,41.04980949459114,0
adaptive_0.1,short,Write a business proposal for the need of an IT intern for a semi-conductor manu...,18,128,0.1,105.15258088707924,5.408652897924185,5.51388331875205,23.214129244390698,43.077213427750394,42.58696954902701,42.06390306353569,42.58108139038086,42.87436380982399,78.05080711841583,4.422586083643138,514.2209569044915,520.1227533273119,4063.459010369624,94.69135000000001,2867.8961732748526,5443.94482421875,4.179055985737973,4.288841217756271,0.23731905221939087,0.39332320526485776,38.20944014262027,41.79055985737973,0
adaptive_0.1,medium,"async get\_file\_type(file\_name: string): Promise {
 const file\_type\_extensio...",201,128,0.1,204.15541529655457,5.503873437643051,5.708140343427658,22.42411578884513,44.59484643302858,43.33674872484733,42.45590418577194,43.07384938001633,43.84814910590648,70.2492892742157,14.658890190433713,498.99500915985925,516.8490256168433,4037.883012631588,90.77245175438595,2950.2467745847784,5469.7578125,4.102198838131634,4.259232610464096,1.0925879627466202,0.48161819516677623,38.97801161868366,41.02198838131634,0
adaptive_0.1,short,"now a similar, more gracile, closely-related one",11,128,0.1,73.30593094229698,5.570450123399496,5.643814738839865,22.679695546900874,44.09230264718644,43.86069173887959,42.198725044727325,43.02720054984093,43.18407624959946,189.76227939128876,1.5155323976278305,555.3729827229492,558.4979558708035,4363.265280240652,99.30089333333333,3152.058994955577,5443.11474609375,4.135124184367225,4.263980492949486,0.0,0.508427839205585,39.51181301216441,40.48818698783559,1
adaptive_0.1,long,covert this into instagram text video reel which will have a bacground song'How ...,368,128,0.1,314.3693245947361,5.434034321457148,5.7484945729374886,22.26669928551256,44.91011385107413,42.78679030734723,42.13731363415718,42.51339212059975,42.87061244249344,80.0662450492382,21.091519977005202,509.2822473060712,532.9891234380211,4163.97752685954,93.18824017467249,3063.885083518174,5494.73046875,4.156498706246924,4.265529468655586,0.0,0.4703020735890281,38.435371489975395,41.564628510024605,0
adaptive_0.1,medium,"Now I get this:
UDP server listening on 0.0.0.0:50055
Received 8 bytes from 10.1...",171,128,0.1,210.4250118136406,5.748593594878912,5.95911705121398,21.479692192641878,46.55560196260922,45.26367921411522,42.6587350666523,43.618182092905045,46.38503491878509,281.96026384830475,15.364823979416865,515.3885995693952,532.6952865707632,4161.681926334088,89.58890756302523,3174.393565305152,5465.31396484375,4.063066718381221,4.265316009521484,0.0,0.5847968871394758,40.9585607685442,39.0414392314558,1
adaptive_0.1,long,Below is some data from a file. What file format do you think this data is from?...,972,128,0.1,636.7599926888943,5.3726812191307545,6.0096706710755825,21.299004056255743,46.95055211777799,42.303467301402506,42.04535856842995,42.4519456923008,42.877741158008575,64.8513101041317,62.07647275673784,509.15667656868317,573.4723210435715,4480.252508152902,95.61861666666667,3446.379788449192,5651.646484375,4.210485479728443,4.264743804931641,1.6922382563352585,0.22622925034803693,37.89514520271557,42.10485479728443,0
adaptive_0.1,medium,Please write a program which asks for tomorrow's weather forecast and then sugge...,253,128,0.1,208.21133255958557,5.452004749327898,5.660321570932865,22.613556208062683,44.22126227291301,42.92833555753776,42.276568710803986,43.1517630815506,43.29056777060032,90.62259271740913,11.092822741961106,509.4904857325871,523.3586365645007,4088.7393481601616,92.72558849557522,2962.378179880057,5478.6240234375,4.151927968648475,4.263474225997925,0.0,0.3979351079885982,38.564151607629825,41.435848392370175,0
adaptive_0.1,short,"the last response got cut, could you generate again the javascript file?",14,128,0.1,109.12176221609116,5.4216736033558846,5.530852444469929,23.14290632142644,43.20978472242132,42.68950124190548,41.917283087968826,42.13241636753082,42.38896854221821,86.21132001280785,4.936162035256624,555.4576773730385,562.1536651494707,4391.82550898024,101.86332579185523,3109.18897305968,5443.47021484375,4.172301056230162,4.293104812502861,0.0,0.4881842376440503,38.324889176943174,41.675110823056826,0
adaptive_0.1,long,"You are AdventBot, a chatbot that solves small coding puzzles from Advent of Cod...",420,128,0.1,412.9679799079895,5.497267808765173,5.910432364791632,21.656622070915542,46.17525284993462,43.28474449360464,42.46115684509277,43.085574358701706,45.14928497374055,88.59600126743317,34.354046993367376,511.39227223983596,548.706284898365,4286.767850768476,93.08136016949153,3243.091385027874,5502.78076171875,4.110965260253177,4.275714412331581,0.0,0.45098178226811275,38.956434033283095,41.043565966716905,0
adaptive_0.1,medium,"having this documentation site structure, how would you organize this better for...",211,128,0.1,208.76342430710793,5.646999970078468,5.855853118002415,21.85847175819604,45.748852484393865,44.46373759644238,42.04579442739487,42.32623651623726,44.34509500861167,255.99374994635582,10.658605826158077,521.8756157657485,534.7783786216099,4177.956082981327,91.8890600858369,3131.5836358916304,5471.234375,4.123671286805409,4.271422877907753,0.0,0.573816910630701,40.14805235027328,39.85194764972672,1
adaptive_0.1,long,Please make the following this to a dialogue for me as a chairman and Dr.Hasan a...,445,128,0.1,405.1481857895851,5.486984092742205,5.892330430448055,21.723153769274752,46.03383148787543,43.20352917581093,42.466092854738235,43.18200498819351,43.41610595583916,70.30775770545006,26.609376573141663,510.0864201586246,538.3217547185682,4205.638708738814,91.66319999999999,3171.9696567004135,5506.65087890625,4.112749567182045,4.266913414001465,1.0985558778047562,0.45095514911883217,38.872504328179545,41.127495671820455,0
adaptive_0.1,short,I have significant teeth overbite which makes it difficult for me to quickly and...,29,128,0.1,93.5712605714798,5.381951376795769,5.475589890033007,23.37647679439857,42.778046015882865,42.37668166362395,42.00870916247368,42.714086174964905,43.01988705992699,62.880679965019226,3.0150730815455318,504.3378402405382,508.86322905930876,3975.4939770258497,93.49464220183485,2786.326352446701,5445.40478515625,4.202891017860315,4.284009143710136,1.9258266240358353,0.22982776931808677,37.97108982139685,42.02891017860315,0
